crosswalk_id,nearest_junction_id,tls_id_used,crossing_id,crossingEdges,crossing_present,walkingarea_present,tlLogic_present,ped_link_indices,ped_phase_states,ped_has_green,ped_has_red,traci_status,traci_error,route_smoke_status,route_smoke_error,final_verdict,runtime_status,runtime_error,idlist_contains_tls,controlled_links_count,controlled_links_nonempty,ped_link_indices_in_range,ped_link_edges_match,current_state,current_state_in_xml,xml_phase_has_green,xml_phase_has_red,step_test_ok,promotion_source,final_candidate_class,nearest_junction_type,selected_for_generation,selected_for_patch,patch_action,patch_status,traci_ok,traci_controlled_links_count,traci_ped_link_indices,final_augmented_class,smart_signal_ready,red_only_phase_fix_needed,tls_creation_candidate,unsignalized_crosswalk,geometry_reject,manual_review,batch_source,batch_status,source_bucket,recovery_outcome,recovered,source_file
LINK_117788,8463699840,8463699840,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_165599,8463699840,8463699840,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_165598,8463699840,8463699840,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_164571,8401224584,8401224584,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_258928,8111813376,8111813376,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_19202,8111813378,8111813378,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_53935,2515596093,2515596093,,,True,True,True,[9],"[{""linkIndex"": 9, ""phase_states"": [""r"", ""r"", ""r"", ""r"", ""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,10.0,[9],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_8236,8496719949,8496719949,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_216150,8496719949,8496719949,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_168284,8496719949,8496719949,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_8786,8496719939,8496719939,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_8233,8496719949,8496719949,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_9115,8568155160,8568155160,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_64827,9040767533,9040767533,,,True,True,True,[5],"[{""linkIndex"": 5, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,6.0,[5],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_8234,8496719949,8496719949,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_10173,8496719942,8496719942,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_8232,8496719949,8496719949,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_9103,8568155160,8568155160,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_8722,8496719932,8496719932,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_8241,8496719949,8496719949,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_8452,3846603653,3846603653,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_43439,2771852209,2771852209,,,True,True,True,[4],"[{""linkIndex"": 4, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,7.0,"[4, 5, 6]",,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/batch_03_run/batch_promoted.csv
NODE_9814,2771852209,2771852209,,,True,True,True,[4],"[{""linkIndex"": 4, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,7.0,"[4, 5, 6]",,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/batch_03_run/batch_promoted.csv
NODE_7240,7209657835,7209657835,,,True,True,True,[4],"[{""linkIndex"": 4, ""phase_states"": [""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,5.0,[4],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/batch_03_run/batch_promoted.csv
LINK_52434,7209657835,7209657835,,,True,True,True,[4],"[{""linkIndex"": 4, ""phase_states"": [""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,5.0,[4],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/batch_03_run/batch_promoted.csv
LINK_52248,5804596023,5804596023,,,True,True,True,[5],"[{""linkIndex"": 5, ""phase_states"": [""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,6.0,[5],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/batch_03_run/batch_promoted.csv
