crosswalk_id,sumo_crosswalk_alive_status,is_alive_in_sumo_network,phase6_ready_confirmed,sumo_alive_source,in_ready_candidates,in_red_only_phase_fix,in_unsignalized_crosswalks,in_tls_creation_candidates,in_geometry_reject,in_manual_review
LINK_95249,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_78915,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_102621,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_11329,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_74154,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9899,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_125786,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_125787,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9901,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9900,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8167,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8166,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8163,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7661,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_231834,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
LINK_64827,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,True
LINK_86812,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_177912,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_202556,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_240200,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_271404,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
LINK_89578,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_81094,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_147477,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_83050,PHASE6_READY_CONFIRMED,True,True,phase6_ready_candidates.csv|phase6_ready_candidates_traci_confirmed.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,False,False,False,False,False
NODE_9117,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,False
LINK_150851,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
LINK_229146,PHASE6_READY_CONFIRMED,True,True,phase6_ready_candidates.csv|phase6_ready_candidates_traci_confirmed.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,False,False,False,False,False
LINK_251602,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
LINK_211088,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
LINK_65652,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_110719,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_131956,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_231550,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_9403,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_163164,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9404,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_127536,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9445,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_119210,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_232532,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
LINK_20293,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_208949,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
LINK_71260,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_17905,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_12641,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_90747,PHASE6_READY_CONFIRMED,True,True,phase6_ready_candidates.csv|phase6_ready_candidates_traci_confirmed.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,False,False,False,False,False
LINK_164651,PHASE6_READY_CONFIRMED,True,True,phase6_ready_candidates.csv|phase6_ready_candidates_traci_confirmed.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,False,False,False,False,False
LINK_150972,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_266315,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_23736,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_60054,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_262775,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
NODE_73941,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9697,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
LINK_9732,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
LINK_89832,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8583,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_137174,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8577,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8568,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
NODE_8567,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
NODE_9886,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6891,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7408,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_89,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7400,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_181021,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
LINK_142707,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8579,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8580,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8682,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_51413,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7001,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7002,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7008,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6734,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6652,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,False
NODE_6745,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7020,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_7018,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7012,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6755,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6725,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6683,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
NODE_6738,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_6739,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6680,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
NODE_6655,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7407,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7409,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7406,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7405,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7396,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_22045,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
NODE_22106,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
NODE_23051,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9878,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9887,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6740,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6735,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7410,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7411,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6727,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
NODE_6896,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7419,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7425,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7434,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7332,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_122275,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_10328,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6902,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7007,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_280415,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_116154,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_98240,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_281011,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_196143,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_228582,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_39038,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
LINK_180758,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_43356,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_243810,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_135150,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_108305,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_141309,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_218464,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_167180,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
LINK_264638,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_130715,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8062,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
LINK_28118,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_242148,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_187335,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_1149,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_148352,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_155216,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_67096,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_168397,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_187451,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_66665,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_15244,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_15152,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_15197,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,False
LINK_209032,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_156498,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_8609,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8606,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_8607,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_8612,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_260247,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
LINK_41280,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_44500,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_24931,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_23970,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_186738,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_137776,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_273448,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_214362,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
LINK_100063,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
LINK_258928,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,True
LINK_214921,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_20729,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_7066,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6527,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
LINK_913,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_239893,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_208146,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_33399,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_104700,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_93053,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8077,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9896,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_15436,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,False
LINK_125027,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,True
LINK_75603,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_268226,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9830,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_67359,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9832,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9833,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7349,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7346,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7347,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7358,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_6939,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
NODE_7365,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_6942,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6941,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7341,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9820,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7530,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_7343,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7342,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7350,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_207236,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,True
LINK_25583,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_122540,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_100038,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_84414,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_265692,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_150250,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
LINK_97674,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_148830,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_196213,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_211702,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_130177,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_222242,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_41242,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_10335,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_167173,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_246134,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_263058,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_196815,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_72235,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9097,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9096,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9443,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_151,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,True
NODE_9444,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_10368,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_137963,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9068,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9105,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,False
NODE_9076,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_164569,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9098,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_137,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8596,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_8438,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_8587,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8061,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_10363,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,False
NODE_10366,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,False
NODE_8613,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,False
