crosswalk_id,is_restored_in_sumo_network,sumo_restored_level,phase6_ready_confirmed,sumo_restored_source,in_final_237,in_integrity_237
LINK_117788,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_103088,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_8578,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10250,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8678,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8675,False,NOT_IN_RESTORED_237,False,,False,False
LINK_70940,False,NOT_IN_RESTORED_237,False,,False,False
LINK_187115,False,NOT_IN_RESTORED_237,False,,False,False
LINK_211251,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_89083,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_144405,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_242267,False,NOT_IN_RESTORED_237,False,,False,False
NODE_5959,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9678,False,NOT_IN_RESTORED_237,False,,False,False
LINK_211900,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_43316,False,NOT_IN_RESTORED_237,False,,False,False
LINK_241309,False,NOT_IN_RESTORED_237,False,,False,False
LINK_16345,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_255224,False,NOT_IN_RESTORED_237,False,,False,False
LINK_161242,False,NOT_IN_RESTORED_237,False,,False,False
LINK_170408,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_109871,False,NOT_IN_RESTORED_237,False,,False,False
NODE_5962,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9698,False,NOT_IN_RESTORED_237,False,,False,False
NODE_5957,False,NOT_IN_RESTORED_237,False,,False,False
NODE_5958,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10342,False,NOT_IN_RESTORED_237,False,,False,False
NODE_5906,False,NOT_IN_RESTORED_237,False,,False,False
NODE_89746,False,NOT_IN_RESTORED_237,False,,False,False
NODE_5905,False,NOT_IN_RESTORED_237,False,,False,False
NODE_5907,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10346,False,NOT_IN_RESTORED_237,False,,False,False
NODE_15414,False,NOT_IN_RESTORED_237,False,,False,False
NODE_31145,False,NOT_IN_RESTORED_237,False,,False,False
NODE_15413,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_15406,False,NOT_IN_RESTORED_237,False,,False,False
NODE_15407,False,NOT_IN_RESTORED_237,False,,False,False
NODE_15405,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6495,False,NOT_IN_RESTORED_237,False,,False,False
LINK_168284,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_20004,False,NOT_IN_RESTORED_237,False,,False,False
LINK_273449,False,NOT_IN_RESTORED_237,False,,False,False
LINK_119141,False,NOT_IN_RESTORED_237,False,,False,False
LINK_216150,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_277588,False,NOT_IN_RESTORED_237,False,,False,False
LINK_163017,False,NOT_IN_RESTORED_237,False,,False,False
NODE_5665,False,NOT_IN_RESTORED_237,False,,False,False
NODE_119044,False,NOT_IN_RESTORED_237,False,,False,False
LINK_275637,False,NOT_IN_RESTORED_237,False,,False,False
LINK_264633,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10114,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6583,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10104,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10098,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6592,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10113,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6451,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6494,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_6444,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6445,False,NOT_IN_RESTORED_237,False,,False,False
NODE_15411,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_6481,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_134401,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_278254,False,NOT_IN_RESTORED_237,False,,False,False
LINK_224872,False,NOT_IN_RESTORED_237,False,,False,False
LINK_209579,False,NOT_IN_RESTORED_237,False,,False,False
NODE_14616,False,NOT_IN_RESTORED_237,False,,False,False
NODE_15225,False,NOT_IN_RESTORED_237,False,,False,False
NODE_119039,False,NOT_IN_RESTORED_237,False,,False,False
NODE_15242,False,NOT_IN_RESTORED_237,False,,False,False
NODE_15201,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_15205,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_119023,False,NOT_IN_RESTORED_237,False,,False,False
NODE_15226,False,NOT_IN_RESTORED_237,False,,False,False
NODE_15227,False,NOT_IN_RESTORED_237,False,,False,False
LINK_220627,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_160197,False,NOT_IN_RESTORED_237,False,,False,False
LINK_109531,False,NOT_IN_RESTORED_237,False,,False,False
LINK_245779,False,NOT_IN_RESTORED_237,False,,False,False
NODE_119026,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9628,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_98363,False,NOT_IN_RESTORED_237,False,,False,False
NODE_15246,False,NOT_IN_RESTORED_237,False,,False,False
NODE_14914,False,NOT_IN_RESTORED_237,False,,False,False
NODE_5672,False,NOT_IN_RESTORED_237,False,,False,False
NODE_141676,False,NOT_IN_RESTORED_237,False,,False,False
LINK_142586,True,RESTORED_PHASE6_READY,True,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_66156,False,NOT_IN_RESTORED_237,False,,False,False
LINK_72320,False,NOT_IN_RESTORED_237,False,,False,False
NODE_127438,False,NOT_IN_RESTORED_237,False,,False,False
LINK_206382,False,NOT_IN_RESTORED_237,False,,False,False
LINK_33134,False,NOT_IN_RESTORED_237,False,,False,False
LINK_213230,False,NOT_IN_RESTORED_237,False,,False,False
LINK_171326,False,NOT_IN_RESTORED_237,False,,False,False
NODE_115695,False,NOT_IN_RESTORED_237,False,,False,False
NODE_14921,False,NOT_IN_RESTORED_237,False,,False,False
LINK_122941,False,NOT_IN_RESTORED_237,False,,False,False
LINK_220455,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7854,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8339,False,NOT_IN_RESTORED_237,False,,False,False
LINK_92706,False,NOT_IN_RESTORED_237,False,,False,False
LINK_194896,False,NOT_IN_RESTORED_237,False,,False,False
LINK_257409,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_237598,False,NOT_IN_RESTORED_237,False,,False,False
LINK_157547,False,NOT_IN_RESTORED_237,False,,False,False
LINK_168966,False,NOT_IN_RESTORED_237,False,,False,False
LINK_88614,False,NOT_IN_RESTORED_237,False,,False,False
LINK_158240,False,NOT_IN_RESTORED_237,False,,False,False
LINK_254657,False,NOT_IN_RESTORED_237,False,,False,False
LINK_28280,False,NOT_IN_RESTORED_237,False,,False,False
LINK_164557,False,NOT_IN_RESTORED_237,False,,False,False
LINK_127611,False,NOT_IN_RESTORED_237,False,,False,False
LINK_244479,False,NOT_IN_RESTORED_237,False,,False,False
NODE_15409,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7490,False,NOT_IN_RESTORED_237,False,,False,False
NODE_20732,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9795,False,NOT_IN_RESTORED_237,False,,False,False
NODE_72082,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9796,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6770,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7856,False,NOT_IN_RESTORED_237,False,,False,False
NODE_20512,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_20733,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6795,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6794,False,NOT_IN_RESTORED_237,False,,False,False
LINK_215498,False,NOT_IN_RESTORED_237,False,,False,False
LINK_38216,False,NOT_IN_RESTORED_237,False,,False,False
LINK_127039,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9834,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9824,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8068,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8069,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9826,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9902,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9829,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7509,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9920,False,NOT_IN_RESTORED_237,False,,False,False
LINK_192754,False,NOT_IN_RESTORED_237,False,,False,False
NODE_20735,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_7863,False,NOT_IN_RESTORED_237,False,,False,False
NODE_20728,False,NOT_IN_RESTORED_237,False,,False,False
NODE_20727,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_9774,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7609,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6769,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7611,False,NOT_IN_RESTORED_237,False,,False,False
NODE_20545,False,NOT_IN_RESTORED_237,False,,False,False
NODE_20513,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_7862,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7636,False,NOT_IN_RESTORED_237,False,,False,False
LINK_206435,False,NOT_IN_RESTORED_237,False,,False,False
LINK_131124,False,NOT_IN_RESTORED_237,False,,False,False
LINK_219756,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8340,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_15554,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7097,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7096,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7100,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7099,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7101,False,NOT_IN_RESTORED_237,False,,False,False
NODE_67361,False,NOT_IN_RESTORED_237,False,,False,False
NODE_24599,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9914,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9831,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7725,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7348,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8165,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7508,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8168,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8139,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8132,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7102,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7103,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10570,False,NOT_IN_RESTORED_237,False,,False,False
LINK_164054,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7855,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6531,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7504,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7828,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7507,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7829,False,NOT_IN_RESTORED_237,False,,False,False
LINK_135350,False,NOT_IN_RESTORED_237,False,,False,False
LINK_140981,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_37320,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7853,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7747,False,NOT_IN_RESTORED_237,False,,False,False
NODE_71666,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10148,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_72038,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9915,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7067,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7511,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7660,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7510,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7664,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7663,False,NOT_IN_RESTORED_237,False,,False,False
LINK_30202,False,NOT_IN_RESTORED_237,False,,False,False
LINK_272952,False,NOT_IN_RESTORED_237,False,,False,False
LINK_4458,False,NOT_IN_RESTORED_237,False,,False,False
LINK_7929,False,NOT_IN_RESTORED_237,False,,False,False
LINK_95249,False,NOT_IN_RESTORED_237,False,,False,False
LINK_78915,False,NOT_IN_RESTORED_237,False,,False,False
LINK_102621,False,NOT_IN_RESTORED_237,False,,False,False
LINK_11329,False,NOT_IN_RESTORED_237,False,,False,False
NODE_74154,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9899,False,NOT_IN_RESTORED_237,False,,False,False
NODE_125786,False,NOT_IN_RESTORED_237,False,,False,False
NODE_125787,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9901,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9900,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8167,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8166,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8163,False,NOT_IN_RESTORED_237,False,,False,False
NODE_7661,False,NOT_IN_RESTORED_237,False,,False,False
LINK_231834,False,NOT_IN_RESTORED_237,False,,False,False
LINK_64827,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_86812,False,NOT_IN_RESTORED_237,False,,False,False
LINK_177912,False,NOT_IN_RESTORED_237,False,,False,False
LINK_202556,False,NOT_IN_RESTORED_237,False,,False,False
LINK_240200,False,NOT_IN_RESTORED_237,False,,False,False
LINK_271404,False,NOT_IN_RESTORED_237,False,,False,False
LINK_89578,False,NOT_IN_RESTORED_237,False,,False,False
LINK_81094,False,NOT_IN_RESTORED_237,False,,False,False
LINK_147477,False,NOT_IN_RESTORED_237,False,,False,False
LINK_83050,True,RESTORED_PHASE6_READY,True,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_9117,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_150851,False,NOT_IN_RESTORED_237,False,,False,False
LINK_229146,True,RESTORED_PHASE6_READY,True,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_251602,False,NOT_IN_RESTORED_237,False,,False,False
LINK_211088,False,NOT_IN_RESTORED_237,False,,False,False
LINK_65652,False,NOT_IN_RESTORED_237,False,,False,False
LINK_110719,False,NOT_IN_RESTORED_237,False,,False,False
LINK_131956,False,NOT_IN_RESTORED_237,False,,False,False
LINK_231550,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_9403,False,NOT_IN_RESTORED_237,False,,False,False
NODE_163164,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9404,False,NOT_IN_RESTORED_237,False,,False,False
NODE_127536,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9445,False,NOT_IN_RESTORED_237,False,,False,False
LINK_119210,False,NOT_IN_RESTORED_237,False,,False,False
LINK_232532,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_20293,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_208949,False,NOT_IN_RESTORED_237,False,,False,False
LINK_71260,False,NOT_IN_RESTORED_237,False,,False,False
LINK_17905,False,NOT_IN_RESTORED_237,False,,False,False
LINK_12641,False,NOT_IN_RESTORED_237,False,,False,False
LINK_90747,True,RESTORED_PHASE6_READY,True,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_164651,True,RESTORED_PHASE6_READY,True,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_150972,False,NOT_IN_RESTORED_237,False,,False,False
LINK_266315,False,NOT_IN_RESTORED_237,False,,False,False
LINK_23736,False,NOT_IN_RESTORED_237,False,,False,False
LINK_60054,False,NOT_IN_RESTORED_237,False,,False,False
LINK_262775,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_73941,False,NOT_IN_RESTORED_237,False,,False,False
