crosswalk_id,group,seed,pedestrian_crossing_count_baseline,pedestrian_clearance_failure_count_baseline,unfinished_crossing_count_baseline,ped_wait_time_mean_baseline,ped_wait_time_max_baseline,veh_delay_mean_baseline,veh_avg_delay_sec_baseline,network_avg_delay_sec_baseline,network_arrived_vehicles_baseline,local_500m_avg_delay_sec_baseline,local_500m_vehicle_count_baseline,local_500m_mean_speed_baseline,total_vehicle_arrivals_baseline,extension_count_baseline,total_extension_sec_baseline,pedestrian_green_extension_count_baseline,pet_event_count_baseline,low_pet_event_count_baseline,low_pet_per_100_crossings_baseline,pet_min_baseline,pet_p10_baseline,pet_mean_baseline,very_risky_crossing_count_baseline,risky_crossing_count_baseline,safety_risk_score_baseline,accident_risk_estimate_baseline,accident_expected_value_baseline,elderly_incomplete_crossings_baseline,pedestrian_crossing_count_smart,pedestrian_clearance_failure_count_smart,unfinished_crossing_count_smart,ped_wait_time_mean_smart,ped_wait_time_max_smart,veh_delay_mean_smart,veh_avg_delay_sec_smart,network_avg_delay_sec_smart,network_arrived_vehicles_smart,local_500m_avg_delay_sec_smart,local_500m_vehicle_count_smart,local_500m_mean_speed_smart,total_vehicle_arrivals_smart,extension_count_smart,total_extension_sec_smart,pedestrian_green_extension_count_smart,pet_event_count_smart,low_pet_event_count_smart,low_pet_per_100_crossings_smart,pet_min_smart,pet_p10_smart,pet_mean_smart,very_risky_crossing_count_smart,risky_crossing_count_smart,safety_risk_score_smart,accident_risk_estimate_smart,accident_expected_value_smart,elderly_incomplete_crossings_smart,delta_pedestrian_crossing_count,delta_pedestrian_clearance_failure_count,delta_unfinished_crossing_count,delta_ped_wait_time_mean,delta_ped_wait_time_max,delta_veh_delay_mean,delta_veh_avg_delay_sec,delta_network_avg_delay_sec,delta_network_arrived_vehicles,delta_local_500m_avg_delay_sec,delta_local_500m_vehicle_count,delta_local_500m_mean_speed,delta_total_vehicle_arrivals,delta_extension_count,delta_total_extension_sec,delta_pedestrian_green_extension_count,delta_pet_event_count,delta_low_pet_event_count,delta_low_pet_per_100_crossings,delta_pet_min,delta_pet_p10,delta_pet_mean,delta_very_risky_crossing_count,delta_risky_crossing_count,delta_safety_risk_score,delta_accident_risk_estimate,delta_accident_expected_value,delta_elderly_incomplete_crossings
LINK_140740,signal_fix_9,27.0,15.0,0.0,0.0,,,49.2,49.2,,845.0,49.80772277227723,610.0,4.282279121602172,3464.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,15.0,0.0,0.0,,,53.48,53.48,,847.0,53.994893678576595,610.0,3.9911768909477847,3468.0,1.0,5.0,1.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,4.279999999999994,4.279999999999994,,2.0,4.1871709062993645,0.0,-0.2911022306543871,4.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_140740,signal_fix_9,28.0,15.0,0.0,0.0,,,45.03,45.03,,788.0,45.63279526929839,607.0,4.979042338781849,3468.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,15.0,0.0,0.0,,,44.74,44.74,,810.0,45.309792608763445,609.0,4.94931361757547,3468.0,1.0,5.0,1.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,-0.28999999999999915,-0.28999999999999915,,22.0,-0.32300266053494653,2.0,-0.029728721206379483,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_140740,signal_fix_9,29.0,15.0,0.0,0.0,,,29.18,29.18,,826.0,29.677304964539008,533.0,6.776911711707987,3472.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,15.0,0.0,0.0,,,31.31,31.31,,813.0,31.83904576436222,567.0,5.833188116528592,3473.0,1.0,5.0,1.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,2.129999999999999,2.129999999999999,,-13.0,2.1617407998232103,34.0,-0.943723595179395,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_140740,signal_fix_9,30.0,15.0,0.0,0.0,,,44.75,44.75,,879.0,45.41864498644986,642.0,3.938870438001071,3468.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,15.0,0.0,0.0,,,52.73,52.73,,880.0,53.39283505154639,623.0,3.4125455364411255,3467.0,1.0,5.0,1.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,7.979999999999997,7.979999999999997,,1.0,7.974190065096529,-19.0,-0.5263249015599456,-1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,1.0,5.0,0.0,0.0,0.0,0.0,21.59,21.59,,854.0,21.977646012451824,462.0,7.800351133325177,3466.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,20.62,20.62,,853.0,21.180732578916015,458.0,7.845238051921473,3466.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9699999999999989,-0.9699999999999989,,-1.0,-0.7969134335358099,-4.0,0.0448869185962959,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,2.0,5.0,0.0,0.0,0.0,0.0,21.9,21.9,,825.0,22.532881574701516,460.0,7.900161582829031,3462.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,24.45,24.45,,831.0,25.04251328540169,459.0,7.695311719199151,3466.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5500000000000007,2.5500000000000007,,6.0,2.509631710700173,-1.0,-0.2048498636298799,4.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,3.0,5.0,0.0,0.0,0.0,0.0,31.28,31.28,,952.0,31.676719712525667,439.0,6.503485004474276,3465.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,27.14,27.14,,929.0,27.690079123554476,448.0,7.258857590899225,3465.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.140000000000001,-4.140000000000001,,-23.0,-3.9866405889711913,9.0,0.7553725864249499,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,4.0,5.0,0.0,0.0,0.0,0.0,15.95,15.95,,830.0,16.444177863083812,481.0,8.666091196515834,3468.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,16.63,16.63,,867.0,17.602516940948693,499.0,8.735286714229819,3470.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799999999999997,0.6799999999999997,,37.0,1.1583390778648806,18.0,0.06919551771398424,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,5.0,5.0,0.0,0.0,0.0,0.0,26.96,26.96,,893.0,27.54837685250529,429.0,9.171013357222124,3465.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,26.29,26.29,,864.0,26.93447007689736,413.0,8.06015103651971,3464.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6700000000000017,-0.6700000000000017,,-29.0,-0.6139067756079299,-16.0,-1.1108623207024149,-1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,6.0,5.0,0.0,0.0,0.0,0.0,34.18,34.18,,909.0,34.9192005585617,479.0,4.225691133247011,3470.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,31.24,31.24,,883.0,31.966756341275943,481.0,4.916962612253251,3471.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9400000000000013,-2.9400000000000013,,-26.0,-2.9524442172857555,2.0,0.6912714790062395,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,7.0,5.0,0.0,0.0,0.0,0.0,17.52,17.52,,894.0,17.712474713418747,455.0,8.954529776867707,3465.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,17.42,17.42,,879.0,17.92818392325504,448.0,8.828932979914407,3464.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999999999787,-0.09999999999999787,,-15.0,0.2157092098362945,-7.0,-0.12559679695329962,-1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,8.0,5.0,0.0,0.0,0.0,0.0,20.7,20.7,,859.0,21.41417797888386,480.0,8.242462557946569,3467.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,19.81,19.81,,847.0,20.607217417238296,479.0,8.03570341284616,3463.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8900000000000006,-0.8900000000000006,,-12.0,-0.806960561645564,-1.0,-0.20675914510040805,-4.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,9.0,5.0,0.0,0.0,0.0,0.0,35.74,35.74,,916.0,36.67900438483363,454.0,5.237515071755832,3472.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,24.6,24.6,,920.0,25.078964401294495,471.0,7.545436073333574,3469.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.14,-11.14,,4.0,-11.600039983539137,17.0,2.3079210015777427,-3.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,10.0,5.0,0.0,0.0,0.0,0.0,28.04,28.04,,827.0,28.90266842800528,480.0,6.550831130746643,3464.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,26.26,26.26,,805.0,27.221408763172487,480.0,7.257842636387135,3462.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7799999999999976,-1.7799999999999976,,-22.0,-1.681259664832794,0.0,0.7070115056404918,-2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,11.0,5.0,0.0,0.0,0.0,0.0,51.97,51.97,,866.0,52.576171789840856,432.0,4.173908734172229,3467.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,20.14,20.14,,870.0,20.4923958001909,475.0,8.630009061650565,3466.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.83,-31.83,,4.0,-32.08377598964996,43.0,4.456100327478336,-1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,12.0,5.0,0.0,0.0,0.0,0.0,13.33,13.33,,815.0,13.73900659951372,422.0,9.743009969285346,3466.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,12.37,12.37,,827.0,12.5942238267148,408.0,9.828460455322675,3467.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9600000000000009,-0.9600000000000009,,12.0,-1.144782772798921,-14.0,0.0854504860373293,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,13.0,5.0,0.0,0.0,0.0,0.0,37.0,37.0,,866.0,37.41179325406455,455.0,5.742102253833415,3470.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,38.47,38.47,,850.0,39.082489997646505,445.0,5.3676306884189975,3472.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4699999999999989,1.4699999999999989,,-16.0,1.6706967435819564,-10.0,-0.3744715654144173,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,14.0,5.0,0.0,0.0,0.0,0.0,28.39,28.39,,916.0,28.898813663325832,518.0,5.767077824799501,3470.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,42.23,42.23,,901.0,42.87554081793778,516.0,4.088055724163802,3470.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.839999999999996,13.839999999999996,,-15.0,13.97672715461195,-2.0,-1.6790221006356996,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,15.0,5.0,0.0,0.0,0.0,0.0,18.09,18.09,,885.0,18.66235263967196,510.0,7.543230817536244,3465.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,18.66,18.66,,888.0,19.143411671507792,502.0,7.60125426040783,3464.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5700000000000003,0.5700000000000003,,3.0,0.48105903183583365,-8.0,0.058023442871586006,-1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,16.0,5.0,0.0,0.0,0.0,0.0,14.58,14.58,,848.0,14.86041047799082,521.0,8.727792186613685,3465.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,17.14,17.14,,842.0,17.606658905704307,529.0,7.140710135711878,3467.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5600000000000005,2.5600000000000005,,-6.0,2.7462484277134873,8.0,-1.5870820509018078,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,17.0,5.0,0.0,0.0,0.0,0.0,26.52,26.52,,862.0,27.404089539388725,509.0,5.775603771658918,3465.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,30.51,30.51,,842.0,31.40729124236252,501.0,5.376492129110728,3467.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.990000000000002,3.990000000000002,,-20.0,4.003201702973794,-8.0,-0.3991116425481902,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,18.0,5.0,0.0,0.0,0.0,0.0,30.29,30.29,,844.0,30.948955140707717,431.0,6.254129486940555,3470.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,17.71,17.71,,873.0,18.367878787878787,511.0,9.456568268467468,3467.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.579999999999998,-12.579999999999998,,29.0,-12.58107635282893,80.0,3.2024387815269124,-3.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,19.0,5.0,0.0,0.0,0.0,0.0,17.4,17.4,,829.0,17.818188679245285,511.0,7.226191666269354,3462.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,17.57,17.57,,828.0,18.39723991507431,443.0,8.768813885277659,3462.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1700000000000017,0.1700000000000017,,-1.0,0.5790512358290236,-68.0,1.5426222190083045,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,20.0,5.0,0.0,0.0,0.0,0.0,29.37,29.37,,825.0,30.203652359370835,460.0,6.561024525803659,3465.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,25.58,25.58,,827.0,26.190158907164765,468.0,7.198470360297114,3466.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7900000000000027,-3.7900000000000027,,2.0,-4.01349345220607,8.0,0.6374458344934553,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,21.0,5.0,0.0,0.0,0.0,0.0,19.17,19.17,,843.0,19.99308357348703,442.0,8.907306793108747,3470.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,19.62,19.62,,843.0,20.37766310357538,443.0,9.371283287650115,3468.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4499999999999993,0.4499999999999993,,0.0,0.3845795300883488,1.0,0.46397649454136847,-2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,22.0,5.0,0.0,0.0,0.0,0.0,35.91,35.91,,863.0,36.590440440440446,436.0,5.480064806650735,3465.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,31.42,31.42,,870.0,31.91620724859622,466.0,6.436898110344633,3467.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.489999999999995,-4.489999999999995,,7.0,-4.674233191844227,30.0,0.9568333036938981,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,23.0,5.0,0.0,0.0,0.0,0.0,50.57,50.57,,899.0,51.54285449146251,465.0,3.702140709547005,3470.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,16.02,16.02,,850.0,16.30923031554114,496.0,8.776555415576382,3468.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.55,-34.55,,-49.0,-35.23362417592138,31.0,5.074414706029377,-2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,24.0,5.0,0.0,0.0,0.0,0.0,36.02,36.02,,816.0,36.8386723998925,488.0,6.646317052918659,3464.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,23.73,23.73,,820.0,24.094101948225248,493.0,7.306532241735819,3464.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.290000000000003,-12.290000000000003,,4.0,-12.744570451667254,5.0,0.6602151888171601,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,25.0,5.0,0.0,0.0,0.0,0.0,21.47,21.47,,862.0,21.85593530668294,467.0,8.177010939259784,3467.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,24.36,24.36,,860.0,24.77852834740651,468.0,8.262664517794422,3465.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8900000000000006,2.8900000000000006,,-2.0,2.9225930407235694,1.0,0.08565357853463773,-2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,26.0,5.0,0.0,0.0,0.0,0.0,20.07,20.07,,848.0,20.940827281338805,467.0,8.02831223546582,3468.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,25.34,25.34,,858.0,26.315439856373427,475.0,7.469397394135753,3471.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.27,5.27,,10.0,5.374612575034622,8.0,-0.5589148413300675,3.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,27.0,5.0,0.0,0.0,0.0,0.0,18.68,18.68,,845.0,19.178026237328563,485.0,8.582777907706767,3464.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,15.84,15.84,,847.0,16.472732977721996,476.0,8.935523782900848,3468.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.84,-2.84,,2.0,-2.7052932596065666,-9.0,0.3527458751940813,4.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,28.0,5.0,0.0,0.0,0.0,0.0,35.51,35.51,,788.0,36.2971448965025,429.0,5.2460727294029175,3468.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,32.62,32.62,,810.0,33.32590286425903,431.0,5.644730184970033,3468.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8900000000000006,-2.8900000000000006,,22.0,-2.971242032243474,2.0,0.3986574555671156,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINK_194891,signal_fix_9,29.0,5.0,0.0,0.0,0.0,0.0,21.18,21.18,,826.0,21.55836776859504,496.0,7.947447561251645,3472.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,22.36,22.36,,813.0,23.100613653796984,499.0,7.693811352740219,3473.0,1.0,5.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1799999999999997,1.1799999999999997,,-13.0,1.5422458852019432,3.0,-0.2536362085114252,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
