crosswalk_id,original_rank,real_lon,real_lat,current_sumo_lon,current_sumo_lat,generated_lon,generated_lat,mapping_distance_m,failure_category,nearest_tls_id,nearest_tls_distance_m,nearby_node_id,nearby_node_distance_m,candidate_edge_id,candidate_edge_distance_m,candidate_edge_function,candidate_edge_from_node,candidate_edge_to_node,candidate_edge_angle,candidate_rank,suggested_pair_rank,note
NODE_6153,32,126.97689980757774,37.55779411011401,126.97595965750337,37.55848496388432,,,113.0,LOCATION_TOO_FAR,436856319,113.201,10727322978,10.548,1153422026#0,4.303,normal,10727322978,10727322977,88.35,1,1,real-point neighborhood; top2 usually pair seed; strategy=HOLD
NODE_6153,32,126.97689980757774,37.55779411011401,126.97595965750337,37.55848496388432,,,113.0,LOCATION_TOO_FAR,436856319,113.201,10727322978,10.548,333557072#1,4.761,normal,5318242317,10727322978,207.2,2,1,real-point neighborhood; top2 usually pair seed; strategy=HOLD
NODE_6153,32,126.97689980757774,37.55779411011401,126.97595965750337,37.55848496388432,,,113.0,LOCATION_TOO_FAR,436856319,113.201,10727322978,10.548,333557072#2,11.119,normal,10727322978,7669821053,205.26,3,,real-point neighborhood; top2 usually pair seed; strategy=HOLD
NODE_6153,32,126.97689980757774,37.55779411011401,126.97595965750337,37.55848496388432,,,113.0,LOCATION_TOO_FAR,436856319,113.201,9355249244,722.325,178441449#3,13.399,normal,9355249244,9355249195,24.88,4,,real-point neighborhood; top2 usually pair seed; strategy=HOLD
NODE_6153,32,126.97689980757774,37.55779411011401,126.97595965750337,37.55848496388432,,,113.0,LOCATION_TOO_FAR,436856319,113.201,5829710817,122.366,218926712#0,14.175,normal,5829710817,6697187414,210.41,5,,real-point neighborhood; top2 usually pair seed; strategy=HOLD
NODE_6153,32,126.97689980757774,37.55779411011401,126.97595965750337,37.55848496388432,,,113.0,LOCATION_TOO_FAR,436856319,113.201,9355249241,733.791,640794429#1,15.191,normal,6036160339,9355249241,212.53,6,,real-point neighborhood; top2 usually pair seed; strategy=HOLD
NODE_6153,32,126.97689980757774,37.55779411011401,126.97595965750337,37.55848496388432,,,113.0,LOCATION_TOO_FAR,436856319,113.201,5829710817,122.366,-218926712#0,16.177,normal,6697187414,5829710817,30.41,7,,real-point neighborhood; top2 usually pair seed; strategy=HOLD
NODE_6153,32,126.97689980757774,37.55779411011401,126.97595965750337,37.55848496388432,,,113.0,LOCATION_TOO_FAR,436856319,113.201,5318242317,21.778,78503346#0,25.91,normal,5318242317,10712099893,83.13,8,,real-point neighborhood; top2 usually pair seed; strategy=HOLD
NODE_6212,40,126.97719353022268,37.55614070184521,126.97705096983456,37.55497457251396,126.977248,37.556324,130.275,LOCATION_TOO_FAR,11059693772,116.881,11225387918,16.767,1211635927#1,2.456,normal,7403928061,11225387918,310.23,1,1,real-point neighborhood; top2 usually pair seed; strategy=HOLD
NODE_6212,40,126.97719353022268,37.55614070184521,126.97705096983456,37.55497457251396,126.977248,37.556324,130.275,LOCATION_TOO_FAR,11059693772,116.881,7403928061,17.02,318747848#2,8.673,normal,7403928061,3217912758,30.94,2,1,real-point neighborhood; top2 usually pair seed; strategy=HOLD
NODE_6212,40,126.97719353022268,37.55614070184521,126.97705096983456,37.55497457251396,126.977248,37.556324,130.275,LOCATION_TOO_FAR,11059693772,116.881,7403928061,17.02,-318747848#2,14.473,normal,3217912758,7403928061,210.94,3,,real-point neighborhood; top2 usually pair seed; strategy=HOLD
NODE_6212,40,126.97719353022268,37.55614070184521,126.97705096983456,37.55497457251396,126.977248,37.556324,130.275,LOCATION_TOO_FAR,11059693772,116.881,11225387918,16.767,773060732#3,14.977,normal,7265413648,11225387918,165.73,4,,real-point neighborhood; top2 usually pair seed; strategy=HOLD
NODE_6212,40,126.97719353022268,37.55614070184521,126.97705096983456,37.55497457251396,126.977248,37.556324,130.275,LOCATION_TOO_FAR,11059693772,116.881,7403928061,17.02,318747848#1,16.348,normal,7259737812,7403928061,30.18,5,,real-point neighborhood; top2 usually pair seed; strategy=HOLD
NODE_6212,40,126.97719353022268,37.55614070184521,126.97705096983456,37.55497457251396,126.977248,37.556324,130.275,LOCATION_TOO_FAR,11059693772,116.881,11225387918,16.767,773060732#4,16.375,normal,11225387918,7259737813,195.45,6,,real-point neighborhood; top2 usually pair seed; strategy=HOLD
NODE_6212,40,126.97719353022268,37.55614070184521,126.97705096983456,37.55497457251396,126.977248,37.556324,130.275,LOCATION_TOO_FAR,11059693772,116.881,7259737812,21.939,777881144#0,18.494,normal,7259737813,7259737812,114.42,7,,real-point neighborhood; top2 usually pair seed; strategy=HOLD
NODE_6212,40,126.97719353022268,37.55614070184521,126.97705096983456,37.55497457251396,126.977248,37.556324,130.275,LOCATION_TOO_FAR,11059693772,116.881,11225387918,16.767,1211635925#1,19.849,normal,11225387918,4276317198,283.96,8,,real-point neighborhood; top2 usually pair seed; strategy=HOLD
