canonical_network_version,crosswalk_id,crossing_edge,tls_id,ped_link_indices,from_edge,to_edge,vehicle_conflict_edges,approach_lanes,match_distance_m,path_uses_crossing,path_uses_walkingarea,tlLogic_exists_in_net_xml,exists_in_connection_tl,is_netconvert_ghost_tls,registry_status,implementation_status,c_subtype,recovery_status,recovery_source,network_net_sha256,netconvert_options_sha256,sumo_version,netconvert_version,validated_at,validated_by,crossing_lon,crossing_lat,matched_radius_m,distance_bucket,mapping_confidence,control_mode,runnable_for_signal_extension,runnable_for_unsignalized_sim,requires_patch,interpretation_note,original_failure_reason,override_reason,notes,installation_assumption,ped_link_indices_repair_status,c1_final_status,c1_patch_result,c1_patch_survived,c1_node_id,c1_crossing_edges,representative_crosswalk_id,duplicate_crossing_key,original_csv_lon,original_csv_lat,target_x,target_y
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8567,:1936511565_c0,joinedS_13204036887_1636410225_1936511565_8508478937,19,896413226#0,896413226#1,-732213457#4|-732213457#3,-732213457#4_1,4.9060190658554,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.01609066040388,37.569614236666176,,,verified,signalized,True,True,False,,,,,,normalized_from_net_xml,,,,,,,,,,,
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8568,:13204036887_c0,joinedS_13204036887_1636410225_1936511565_8508478937,14,1436596477#4,732213459#3,732213459#2|732213459#3,732213459#2_1,1.772587842676133,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.01567055755032,37.56961388745401,,,verified,signalized,True,True,False,,,,,,normalized_from_net_xml,,,,,,,,,,,
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8572,:8508478937_c0,joinedS_13204036887_1636410225_1936511565_8508478937,20,-218684408#10,218684408#10,-218684408#10|218684408#9|-218684408#9|218684408#10,-218684408#10_1|218684408#9_1,7.769688467246783,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.01587386629792,37.56953642176488,,,verified,signalized,True,True,False,,,,,,normalized_from_net_xml,,,,,,,,,,,
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8574,:1936511565_c0,joinedS_13204036887_1636410225_1936511565_8508478937,19,896413226#0,896413226#1,-732213457#4|-732213457#3,-732213457#4_1,5.308767550837489,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.01609066040388,37.569614236666176,,,verified,signalized,True,True,False,,,,,,normalized_from_net_xml,,,,,,,,,,,
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8576,:8453967389_c1,GS_8453967389,9,911522751#1,910455717,-911522751#4|911522751#1|-911522751#2|911522751#3,-911522751#4_1|-911522751#4_2|911522751#1_1|911522751#1_2,86.83266629809768,True,True,True,True,False,recovered,auto_recovered_distance_rematch,C11_manual_netedit_required,auto_recovered_distance_rematch,recovered_simulation_target_list.csv,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.0148771403648,37.56808974487035,100.0,,verified,signalized,True,True,False,,distance_exceeded,verified_recovered_candidate,distance_exceeded,,normalized_from_net_xml,,,,,,,,,,,
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8577,:8453967389_c1,GS_8453967389,9,911522751#1,910455717,-911522751#4|911522751#1|-911522751#2|911522751#3,-911522751#4_1|-911522751#4_2|911522751#1_1|911522751#1_2,81.36045909404102,True,True,True,True,False,recovered,auto_recovered_distance_rematch,C11_manual_netedit_required,auto_recovered_distance_rematch,recovered_simulation_target_list.csv,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.0148771403648,37.56808974487035,100.0,,verified,signalized,True,True,False,,distance_exceeded,verified_recovered_candidate,distance_exceeded,,normalized_from_net_xml,,,,,,,,,,,
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8578,:8453967389_c1,GS_8453967389,9,911522751#1,910455717,-911522751#4|911522751#1|-911522751#2|911522751#3,-911522751#4_1|-911522751#4_2|911522751#1_1|911522751#1_2,115.6724881707546,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.01487623664644,37.56803209689397,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v3,patched_unsignalized,True,8343570264,-218684408#5 218684408#5,8578.0,8343570264|-218684408#5|218684408#5,127.0161746,37.56784535,6486.283422000008,4673.260710101575
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8579,:8453967389_c1,GS_8453967389,9,911522751#1,910455717,-911522751#4|911522751#1|-911522751#2|911522751#3,-911522751#4_1|-911522751#4_2|911522751#1_1|911522751#1_2,120.87782252597115,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.01487623664644,37.56803209689397,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v2,patched_unsignalized,True,8343570261,482140281#0 482140281#1,,8343570261|482140281#0|482140281#1,127.0162379,37.56787509,6491.944005210127,4676.442622545175
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8580,:8453967389_c1,GS_8453967389,9,911522751#1,910455717,-911522751#4|911522751#1|-911522751#2|911522751#3,-911522751#4_1|-911522751#4_2|911522751#1_1|911522751#1_2,117.85235840488843,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.01487623664644,37.56803209689397,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v2,patched_unsignalized,True,8343570261,-482140281#0 -482140281#1,,8343570261|-482140281#0|-482140281#1,127.0162092,37.56814743,6490.047302801395,4706.715313571971
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8581,:8453967389_c1,GS_8453967389,9,911522751#1,910455717,-911522751#4|911522751#1|-911522751#2|911522751#3,-911522751#4_1|-911522751#4_2|911522751#1_1|911522751#1_2,112.80932836826324,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.01487623664644,37.56803209689397,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v3,patched_unsignalized,True,8343570263,-218684408#8 218684408#8,8581.0,8343570263|-218684408#8|218684408#8,127.0161459,37.56820465,6484.590523490217,4713.182584423572
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8583,:8453967389_c1,GS_8453967389,9,911522751#1,910455717,-911522751#4|911522751#1|-911522751#2|911522751#3,-911522751#4_1|-911522751#4_2|911522751#1_1|911522751#1_2,81.38946036955384,True,True,True,True,False,recovered,auto_recovered_distance_rematch,C11_manual_netedit_required,auto_recovered_distance_rematch,recovered_simulation_target_list.csv,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.0148771403648,37.56808974487035,100.0,,verified,signalized,True,True,False,,distance_exceeded,verified_recovered_candidate,distance_exceeded,,normalized_from_net_xml,,,,,,,,,,,
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8587,:8453967389_c2,GS_8453967389,10,-910455717,911522751#3,-911522751#4|911522751#1|-911522751#2|911522751#3,-911522751#4_1|-911522751#4_2|911522751#1_1|911522751#1_2,84.99860169706304,True,True,True,True,False,recovered,auto_recovered_distance_rematch,C11_manual_netedit_required,auto_recovered_distance_rematch,recovered_simulation_target_list.csv,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.01476887949195,37.567975451935865,100.0,,verified,signalized,True,True,False,,distance_exceeded,verified_recovered_candidate,distance_exceeded,,normalized_from_net_xml,,,,,,,,,,,
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8593,:8453967389_c2,GS_8453967389,10,-910455717,911522751#3,-911522751#4|911522751#1|-911522751#2|911522751#3,-911522751#4_1|-911522751#4_2|911522751#1_1|911522751#1_2,179.81083199247593,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.01476978193293,37.56803314495191,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v3,patched_unsignalized,True,8463632981,-381807690#0 911522749#0,8593.0,8463632981|-381807690#0|911522749#0,127.012759,37.5677199,6184.310264570464,4665.717253154609
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8594,:8453967389_c2,GS_8453967389,10,-910455717,911522751#3,-911522751#4|911522751#1|-911522751#2|911522751#3,-911522751#4_1|-911522751#4_2|911522751#1_1|911522751#1_2,205.6828206647373,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.01476978193293,37.56803314495191,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v2,patched_unsignalized,True,8463632987,-911522748#0 -911522748#1,,8463632987|-911522748#0|-911522748#1,127.0124629,37.56771993,6158.157614751544,4666.273891343735
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8596,:8453967389_c2,GS_8453967389,10,-910455717,911522751#3,-911522751#4|911522751#1|-911522751#2|911522751#3,-911522751#4_1|-911522751#4_2|911522751#1_1|911522751#1_2,84.13608501261025,True,True,True,True,False,recovered,auto_recovered_distance_rematch,C11_manual_netedit_required,auto_recovered_distance_rematch,recovered_simulation_target_list.csv,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.01476887949195,37.567975451935865,100.0,,verified,signalized,True,True,False,,distance_exceeded,verified_recovered_candidate,distance_exceeded,,normalized_from_net_xml,,,,,,,,,,,
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8597,:8453967389_c2,GS_8453967389,10,-910455717,911522751#3,-911522751#4|911522751#1|-911522751#2|911522751#3,-911522751#4_1|-911522751#4_2|911522751#1_1|911522751#1_2,207.16995655326787,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.01476978193293,37.56803314495191,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v2,patched_unsignalized,True,436865879,-911522748#1 913811576#2,,436865879|-911522748#1|913811576#2,127.0124318,37.56782167,6155.649605642771,4677.621204476338
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8606,:8453967389_c2,GS_8453967389,10,-910455717,911522751#3,-911522751#4|911522751#1|-911522751#2|911522751#3,-911522751#4_1|-911522751#4_2|911522751#1_1|911522751#1_2,239.80053414224716,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.01476978193293,37.56803314495191,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v2,patched_unsignalized,True,796044649,-381809850#2 37399598#2,,796044649|-381809850#2|37399598#2,127.0122934,37.56897406,6146.131401944498,4805.750458246097
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8607,:8453967389_c2,GS_8453967389,10,-910455717,911522751#3,-911522751#4|911522751#1|-911522751#2|911522751#3,-911522751#4_1|-911522751#4_2|911522751#1_1|911522751#1_2,249.31056495955428,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.01476978193293,37.56803314495191,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v2,patched_unsignalized,True,796044649,-238536650#0 -37399598#2,,796044649|-238536650#0|-37399598#2,127.0121698,37.56896263,6135.187905267521,4804.713184223045
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8609,:2376668250_c2,joinedS_2376668250_3274291454,17,180192153#1,770891519#0,180192153#1|379730331#3|-379730331#3|180192153#2|770891519#0,180192153#1_1|180192153#1_2|180192153#1_3|379730331#3_1,256.7885411552239,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.01076685189096,37.57155590990129,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v2,patched_unsignalized,True,796044654,-37399598#4 1305791485#1,10363.0,796044654|-37399598#4|1305791485#1,127.0121469,37.56949128,6134.406706847367,4863.415643698536
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8612,:3830591792_c0,3830591792,5,180192153#3,180192153#4,180192153#3|379730361#1|-379730361#1|180192153#4,180192153#3_1|180192153#3_2|180192153#3_3|379730361#1_1,259.61558783405064,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.01160843059404,37.57177611107909,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v2,patched_unsignalized,True,796044654,1305791485#2 37399598#4,10363.0,796044654|1305791485#2|37399598#4,127.012259,37.56949356,6144.3129406097,4863.4591123610735
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8613,:3830591792_c0,3830591792,5,180192153#3,180192153#4,180192153#3|379730361#1|-379730361#1|180192153#4,180192153#3_1|180192153#3_2|180192153#3_3|379730361#1_1,242.4875483310998,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.01160843059404,37.57177611107909,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v3,patched_unsignalized,True,2376668137,-229028022#0 229028022#0,10366.0,2376668137|-229028022#0|229028022#0,127.0124747,37.56970179,6163.8528571751085,4886.161444918718
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8614,:3830591792_c0,3830591792,5,180192153#3,180192153#4,180192153#3|379730361#1|-379730361#1|180192153#4,180192153#3_1|180192153#3_2|180192153#3_3|379730361#1_1,256.2487206717818,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.01160843059404,37.57177611107909,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v3,patched_unsignalized,True,3849757303,-381809850#0 381809850#0,8614.0,3849757303|-381809850#0|381809850#0,127.0124718,37.56957135,6163.2904699813225,4871.69308083225
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8620,:8453967389_c1,GS_8453967389,9,911522751#1,910455717,-911522751#4|911522751#1|-911522751#2|911522751#3,-911522751#4_1|-911522751#4_2|911522751#1_1|911522751#1_2,324.507909185958,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.01487623664644,37.56803209689397,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v2,patched_unsignalized,True,7293684335,174870621#10 174870621#9,,7293684335|174870621#10|174870621#9,127.0159196,37.56517123,6457.493764241517,4377.013030972797
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8668,:8453967389_c2,GS_8453967389,10,-910455717,911522751#3,-911522751#4|911522751#1|-911522751#2|911522751#3,-911522751#4_1|-911522751#4_2|911522751#1_1|911522751#1_2,333.8296536487867,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.01476978193293,37.56803314495191,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v3,patched_unsignalized,True,8401224616,-174870621#5 174870621#5,8668.0,8401224616|-174870621#5|174870621#5,127.0141529,37.56500783,6301.063309153833,4362.179226992652
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8669,:8453967389_c2,GS_8453967389,10,-910455717,911522751#3,-911522751#4|911522751#1|-911522751#2|911522751#3,-911522751#4_1|-911522751#4_2|911522751#1_1|911522751#1_2,309.49064002703136,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.01476978193293,37.56803314495191,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v3,patched_unsignalized,True,8401224616,-174870621#5 174870621#5,8668.0,8401224616|-174870621#5|174870621#5,127.0141098,37.56523669,6297.793241786596,4387.654267298058
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8675,:8453967389_c1,GS_8453967389,9,911522751#1,910455717,-911522751#4|911522751#1|-911522751#2|911522751#3,-911522751#4_1|-911522751#4_2|911522751#1_1|911522751#1_2,285.65016377157514,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.01487623664644,37.56803209689397,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v2,patched_unsignalized,True,7293684336,-218684408#0 -218684408#1,,7293684336|-218684408#0|-218684408#1,127.0159844,37.56555684,6464.121015542594,4419.679860147182
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8676,:8453967389_c1,GS_8453967389,9,911522751#1,910455717,-911522751#4|911522751#1|-911522751#2|911522751#3,-911522751#4_1|-911522751#4_2|911522751#1_1|911522751#1_2,290.99514730029017,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.01487623664644,37.56803209689397,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v2,patched_unsignalized,True,7293684335,-174870621#10 -174870621#9,,7293684335|-174870621#10|-174870621#9,127.0159254,37.56548934,6458.751564736769,4412.300048186909
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8678,:8453967389_c1,GS_8453967389,9,911522751#1,910455717,-911522751#4|911522751#1|-911522751#2|911522751#3,-911522751#4_1|-911522751#4_2|911522751#1_1|911522751#1_2,135.8248415688713,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.01487623664644,37.56803209689397,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v3,patched_unsignalized,True,8343574726,-218684408#4 218684408#4,8678.0,8343574726|-218684408#4|218684408#4,127.0159617,37.56710847,6465.752332918055,4591.892810035963
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,8682,:8453967389_c1,GS_8453967389,9,911522751#1,910455717,-911522751#4|911522751#1|-911522751#2|911522751#3,-911522751#4_1|-911522751#4_2|911522751#1_1|911522751#1_2,155.05897846691215,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.01487623664644,37.56803209689397,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v3,patched_unsignalized,True,8343570285,-229028338#1 229028338#1,8682.0,8343570285|-229028338#1|229028338#1,127.0162549,37.56711072,6491.654383861925,4591.595550678205
