canonical_network_version,crosswalk_id,crossing_edge,tls_id,ped_link_indices,from_edge,to_edge,vehicle_conflict_edges,approach_lanes,match_distance_m,path_uses_crossing,path_uses_walkingarea,tlLogic_exists_in_net_xml,exists_in_connection_tl,is_netconvert_ghost_tls,registry_status,implementation_status,c_subtype,recovery_status,recovery_source,network_net_sha256,netconvert_options_sha256,sumo_version,netconvert_version,validated_at,validated_by,crossing_lon,crossing_lat,matched_radius_m,distance_bucket,mapping_confidence,control_mode,runnable_for_signal_extension,runnable_for_unsignalized_sim,requires_patch,interpretation_note,original_failure_reason,override_reason,notes
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8167,:1945254687_c0,1945254687,4,773066536#1,773066536#2,1283637485#1|773066536#1|773066536#2,1283637485#1_1|773066536#1_1|773066536#1_2|773066536#1_3,195.11389037180956,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.00595976201865,37.566491061671556,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8168,:1945254687_c0,1945254687,4,773066536#1,773066536#2,1283637485#1|773066536#1|773066536#2,1283637485#1_1|773066536#1_1|773066536#1_2|773066536#1_3,206.21212842104188,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.00595976201865,37.566491061671556,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8176,:3846533327_c0,3846533327,20,-381452140#1,-381452140#0,-381452099|-381452140#1|-420317538#2|381452140#0|420317538#1|-381452140#0|-420317538#1|381452099|381452140#1|420317538#2,-381452099_1|-381452140#1_1|-420317538#2_1|381452140#0_1|420317538#1_1,158.87550671056195,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.01222898274493,37.55939853872191,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8184,:3846533327_c4,3846533327,24,-420317538#2,-420317538#1,-381452099|-381452140#1|-420317538#2|381452140#0|420317538#1|-381452140#0|-420317538#1|381452099|381452140#1|420317538#2,-381452099_1|-381452140#1_1|-420317538#2_1|381452140#0_1|420317538#1_1,231.44460065430633,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.01215174618156,37.55937195869707,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8191,:3846533327_c4,3846533327,24,-420317538#2,-420317538#1,-381452099|-381452140#1|-420317538#2|381452140#0|420317538#1|-381452140#0|-420317538#1|381452099|381452140#1|420317538#2,-381452099_1|-381452140#1_1|-420317538#2_1|381452140#0_1|420317538#1_1,226.7863364271476,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.01215174618156,37.55937195869707,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8231,:3846533327_c4,3846533327,24,-420317538#2,-420317538#1,-381452099|-381452140#1|-420317538#2|381452140#0|420317538#1|-381452140#0|-420317538#1|381452099|381452140#1|420317538#2,-381452099_1|-381452140#1_1|-420317538#2_1|381452140#0_1|420317538#1_1,324.6680931692941,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.01215174618156,37.55937195869707,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8232,:3846533327_c4,3846533327,24,-420317538#2,-420317538#1,-381452099|-381452140#1|-420317538#2|381452140#0|420317538#1|-381452140#0|-420317538#1|381452099|381452140#1|420317538#2,-381452099_1|-381452140#1_1|-420317538#2_1|381452140#0_1|420317538#1_1,321.8684026147216,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.01215174618156,37.55937195869707,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8233,:3846533327_c4,3846533327,24,-420317538#2,-420317538#1,-381452099|-381452140#1|-420317538#2|381452140#0|420317538#1|-381452140#0|-420317538#1|381452099|381452140#1|420317538#2,-381452099_1|-381452140#1_1|-420317538#2_1|381452140#0_1|420317538#1_1,325.9216791055738,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.01215174618156,37.55937195869707,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8234,:3846533327_c4,3846533327,24,-420317538#2,-420317538#1,-381452099|-381452140#1|-420317538#2|381452140#0|420317538#1|-381452140#0|-420317538#1|381452099|381452140#1|420317538#2,-381452099_1|-381452140#1_1|-420317538#2_1|381452140#0_1|420317538#1_1,332.0567294963879,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.01215174618156,37.55937195869707,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8236,:3846533327_c4,3846533327,24,-420317538#2,-420317538#1,-381452099|-381452140#1|-420317538#2|381452140#0|420317538#1|-381452140#0|-420317538#1|381452099|381452140#1|420317538#2,-381452099_1|-381452140#1_1|-420317538#2_1|381452140#0_1|420317538#1_1,328.47807281480993,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.01215174618156,37.55937195869707,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8237,:436870729_c1,436870729,23,913009312#4,913009312#5,-381447829#0|-913009312#5|381452132|420331825#4|913009312#4|-381452132|-420331825#4|-913009312#4|381447829#0|913009312#5,-381447829#0_1|-913009312#5_1|-913009312#5_2|381452132_1|420331825#4_1|913009312#4_1|913009312#4_2,325.12840220469633,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.00653307688303,37.56207487814516,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8238,:436870729_c1,436870729,23,913009312#4,913009312#5,-381447829#0|-913009312#5|381452132|420331825#4|913009312#4|-381452132|-420331825#4|-913009312#4|381447829#0|913009312#5,-381447829#0_1|-913009312#5_1|-913009312#5_2|381452132_1|420331825#4_1|913009312#4_1|913009312#4_2,324.469884845881,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.00653307688303,37.56207487814516,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8239,:436870729_c1,436870729,23,913009312#4,913009312#5,-381447829#0|-913009312#5|381452132|420331825#4|913009312#4|-381452132|-420331825#4|-913009312#4|381447829#0|913009312#5,-381447829#0_1|-913009312#5_1|-913009312#5_2|381452132_1|420331825#4_1|913009312#4_1|913009312#4_2,323.5916934858941,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.00653307688303,37.56207487814516,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8240,:436870729_c1,436870729,23,913009312#4,913009312#5,-381447829#0|-913009312#5|381452132|420331825#4|913009312#4|-381452132|-420331825#4|-913009312#4|381447829#0|913009312#5,-381447829#0_1|-913009312#5_1|-913009312#5_2|381452132_1|420331825#4_1|913009312#4_1|913009312#4_2,328.63069625398964,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.00653307688303,37.56207487814516,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8241,:3846533327_c4,3846533327,24,-420317538#2,-420317538#1,-381452099|-381452140#1|-420317538#2|381452140#0|420317538#1|-381452140#0|-420317538#1|381452099|381452140#1|420317538#2,-381452099_1|-381452140#1_1|-420317538#2_1|381452140#0_1|420317538#1_1,339.0951368025386,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.01215174618156,37.55937195869707,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8339,:1327210689_c0,1327210689,5,-913006754#0,913006754#0,-913006754#0|913006753|-913006753|913006754#0,-913006754#0_1|-913006754#0_2|-913006754#0_3|913006753_1|913006753_2,267.75667969575085,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.00524666232552,37.5590611504295,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8340,:1327210689_c0,1327210689,5,-913006754#0,913006754#0,-913006754#0|913006753|-913006753|913006754#0,-913006754#0_1|-913006754#0_2|-913006754#0_3|913006753_1|913006753_2,276.4662886454444,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.00524666232552,37.5590611504295,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8369,:3846533327_c2,3846533327,22,420317538#1,381452140#1,-381452099|-381452140#1|-420317538#2|381452140#0|420317538#1|-381452140#0|-420317538#1|381452099|381452140#1|420317538#2,-381452099_1|-381452140#1_1|-420317538#2_1|381452140#0_1|420317538#1_1,598.16061106127,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.01227232844946,37.55923713983198,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8371,:12857535999_c0,12857535999,2,1389001689#0,218910324#10,-218910324#10|218910324#9|-218910324#9|218910324#10,-218910324#10_1|218910324#9_1,654.5020353958805,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.00670566185693,37.547788054739314,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8378,:3846533327_c3,3846533327,23,381452140#0,381452099,-381452099|-381452140#1|-420317538#2|381452140#0|420317538#1|-381452140#0|-420317538#1|381452099|381452140#1|420317538#2,-381452099_1|-381452140#1_1|-420317538#2_1|381452140#0_1|420317538#1_1,555.3198024734718,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.01215949636021,37.55924434172914,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8382,:3846533327_c3,3846533327,23,381452140#0,381452099,-381452099|-381452140#1|-420317538#2|381452140#0|420317538#1|-381452140#0|-420317538#1|381452099|381452140#1|420317538#2,-381452099_1|-381452140#1_1|-420317538#2_1|381452140#0_1|420317538#1_1,544.4312635693957,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.01215949636021,37.55924434172914,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8423,:3846533327_c3,3846533327,23,381452140#0,381452099,-381452099|-381452140#1|-420317538#2|381452140#0|420317538#1|-381452140#0|-420317538#1|381452099|381452140#1|420317538#2,-381452099_1|-381452140#1_1|-420317538#2_1|381452140#0_1|420317538#1_1,539.9445172814413,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.01215949636021,37.55924434172914,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8426,:3846533327_c3,3846533327,23,381452140#0,381452099,-381452099|-381452140#1|-420317538#2|381452140#0|420317538#1|-381452140#0|-420317538#1|381452099|381452140#1|420317538#2,-381452099_1|-381452140#1_1|-420317538#2_1|381452140#0_1|420317538#1_1,511.52228096887194,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.01215949636021,37.55924434172914,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8429,:3846533327_c3,3846533327,23,381452140#0,381452099,-381452099|-381452140#1|-420317538#2|381452140#0|420317538#1|-381452140#0|-420317538#1|381452099|381452140#1|420317538#2,-381452099_1|-381452140#1_1|-420317538#2_1|381452140#0_1|420317538#1_1,476.0598284706263,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.01215949636021,37.55924434172914,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8430,:3846533327_c3,3846533327,23,381452140#0,381452099,-381452099|-381452140#1|-420317538#2|381452140#0|420317538#1|-381452140#0|-420317538#1|381452099|381452140#1|420317538#2,-381452099_1|-381452140#1_1|-420317538#2_1|381452140#0_1|420317538#1_1,463.07093487577936,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.01215949636021,37.55924434172914,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8431,:3846533327_c3,3846533327,23,381452140#0,381452099,-381452099|-381452140#1|-420317538#2|381452140#0|420317538#1|-381452140#0|-420317538#1|381452099|381452140#1|420317538#2,-381452099_1|-381452140#1_1|-420317538#2_1|381452140#0_1|420317538#1_1,513.621827127751,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.01215949636021,37.55924434172914,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8438,:3846533327_c2,3846533327,22,420317538#1,381452140#1,-381452099|-381452140#1|-420317538#2|381452140#0|420317538#1|-381452140#0|-420317538#1|381452099|381452140#1|420317538#2,-381452099_1|-381452140#1_1|-420317538#2_1|381452140#0_1|420317538#1_1,568.1644447496747,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.01227232844946,37.55923713983198,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8452,:3846533327_c3,3846533327,23,381452140#0,381452099,-381452099|-381452140#1|-420317538#2|381452140#0|420317538#1|-381452140#0|-420317538#1|381452099|381452140#1|420317538#2,-381452099_1|-381452140#1_1|-420317538#2_1|381452140#0_1|420317538#1_1,396.73395694077027,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.01215949636021,37.55924434172914,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8459,:12857535999_c0,12857535999,2,1389001689#0,218910324#10,-218910324#10|218910324#9|-218910324#9|218910324#10,-218910324#10_1|218910324#9_1,224.7663416118139,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.00670566185693,37.547788054739314,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8469,:12857535999_c0,12857535999,2,1389001689#0,218910324#10,-218910324#10|218910324#9|-218910324#9|218910324#10,-218910324#10_1|218910324#9_1,650.7510005558754,True,True,True,True,False,manual_review,crossing_reconstruction_required,C1_distance_match_failed,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.00670566185693,37.547788054739314,,,,,False,False,False,,distance_exceeded,,distance_exceeded
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8567,:1936511565_c0,joinedS_13204036887_1636410225_1936511565_8508478937,19,896413226#0,896413226#1,-732213457#4|-732213457#3,-732213457#4_1,4.9060190658554,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.01609066040388,37.569614236666176,,,verified,signalized,True,True,False,,,,
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8568,:13204036887_c0,joinedS_13204036887_1636410225_1936511565_8508478937,14,1436596477#4,732213459#3,732213459#2|732213459#3,732213459#2_1,1.772587842676133,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.01567055755031,37.56961388745401,,,verified,signalized,True,True,False,,,,
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8572,:8508478937_c0,joinedS_13204036887_1636410225_1936511565_8508478937,20,-218684408#10,218684408#10,-218684408#10|218684408#9|-218684408#9|218684408#10,-218684408#10_1|218684408#9_1,7.769688467246783,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.01587386629791,37.56953642176488,,,verified,signalized,True,True,False,,,,
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8574,:1936511565_c0,joinedS_13204036887_1636410225_1936511565_8508478937,19,896413226#0,896413226#1,-732213457#4|-732213457#3,-732213457#4_1,5.308767550837489,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.01609066040388,37.569614236666176,,,verified,signalized,True,True,False,,,,
junggu_expanded_b1000_net564d97fd29cc_optbef4f82e35ec,8576,:8453967389_c1,GS_8453967389,9,911522751#1,910455717,-911522751#4|911522751#1|-911522751#2|911522751#3,-911522751#4_1|-911522751#4_2|911522751#1_1|911522751#1_2,86.83266629809768,True,True,True,True,False,recovered,auto_recovered_distance_rematch,C11_manual_netedit_required,auto_recovered_distance_rematch,recovered_simulation_target_list.csv,564d97fd29cc86349c307ed6dc7e8ec319aecc54d1f69cffbd9bba83cb182a4f,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T12:36:56,junlee,127.0148771403648,37.568089744870356,100.0,,verified,signalized,True,True,False,,distance_exceeded,verified_recovered_candidate,distance_exceeded
