sim_time,crosswalk_id,tls_id,ped_link_index,current_phase_index,current_tls_state,ped_link_state,is_ped_green,is_pedestrian_only_phase,ped_near,detected_person_ids,remaining_phase_time,next_switch_time,extension_allowed,extension_decision,extension_skip_reason
2.3,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,33.7,36.0,False,False,not_pedestrian_only_phase
2.3,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,61.7,64.0,False,False,ped_link_not_green
2.3,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,11.7,14.0,False,False,ped_link_not_green
2.3,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,29.7,32.0,False,False,not_pedestrian_only_phase
2.3,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,27.7,30.0,False,False,ped_link_not_green
2.4,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,33.6,36.0,False,False,not_pedestrian_only_phase
2.4,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,76.6,79.0,False,False,ped_link_not_green
2.4,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,33.6,36.0,False,False,not_pedestrian_only_phase
2.4,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,61.6,64.0,False,False,ped_link_not_green
2.4,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,11.6,14.0,False,False,ped_link_not_green
2.4,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,29.6,32.0,False,False,not_pedestrian_only_phase
2.4,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,27.6,30.0,False,False,ped_link_not_green
2.5,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,33.5,36.0,False,False,not_pedestrian_only_phase
2.5,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,76.5,79.0,False,False,ped_link_not_green
2.5,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,33.5,36.0,False,False,not_pedestrian_only_phase
2.5,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,61.5,64.0,False,False,ped_link_not_green
2.5,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,11.5,14.0,False,False,ped_link_not_green
2.5,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,29.5,32.0,False,False,not_pedestrian_only_phase
2.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,27.5,30.0,False,False,ped_link_not_green
2.6,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,33.4,36.0,False,False,not_pedestrian_only_phase
2.6,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,76.4,79.0,False,False,ped_link_not_green
2.6,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,33.4,36.0,False,False,not_pedestrian_only_phase
2.6,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,61.4,64.0,False,False,ped_link_not_green
2.6,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,11.4,14.0,False,False,ped_link_not_green
2.6,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,29.4,32.0,False,False,not_pedestrian_only_phase
2.6,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,27.4,30.0,False,False,ped_link_not_green
2.7,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,33.3,36.0,False,False,not_pedestrian_only_phase
2.7,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,76.3,79.0,False,False,ped_link_not_green
2.7,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,33.3,36.0,False,False,not_pedestrian_only_phase
2.7,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,61.3,64.0,False,False,ped_link_not_green
2.7,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,11.3,14.0,False,False,ped_link_not_green
2.7,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,29.3,32.0,False,False,not_pedestrian_only_phase
2.7,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,27.3,30.0,False,False,ped_link_not_green
2.8,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,33.2,36.0,False,False,not_pedestrian_only_phase
2.8,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,76.2,79.0,False,False,ped_link_not_green
2.8,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,33.2,36.0,False,False,not_pedestrian_only_phase
2.8,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,61.2,64.0,False,False,ped_link_not_green
2.8,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,11.2,14.0,False,False,ped_link_not_green
2.8,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,29.2,32.0,False,False,not_pedestrian_only_phase
2.8,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,27.2,30.0,False,False,ped_link_not_green
2.9,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,33.1,36.0,False,False,not_pedestrian_only_phase
2.9,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,76.1,79.0,False,False,ped_link_not_green
2.9,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,33.1,36.0,False,False,not_pedestrian_only_phase
2.9,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,61.1,64.0,False,False,ped_link_not_green
2.9,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,11.1,14.0,False,False,ped_link_not_green
2.9,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,29.1,32.0,False,False,not_pedestrian_only_phase
2.9,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,27.1,30.0,False,False,ped_link_not_green
3.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,33.0,36.0,False,False,not_pedestrian_only_phase
3.0,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,76.0,79.0,False,False,ped_link_not_green
3.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,33.0,36.0,False,False,not_pedestrian_only_phase
3.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,61.0,64.0,False,False,ped_link_not_green
3.0,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,11.0,14.0,False,False,ped_link_not_green
3.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,29.0,32.0,False,False,not_pedestrian_only_phase
